Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Microsoft,RH28,1.99098,0.776,0.0095,0,0,0,0.0684932,1.137,5000,10000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH29,1.93188,0.4895,0.0095,0,0,0,0.0684932,1.3644,5000,12000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH30,1.76648,0.3241,0.0095,0,0,0,0.0684932,1.3644,5000,12000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH31,2.30188,0.77,0.099,0,0,0,0.0684932,1.3644,5000,12000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH32,2.04138,0.5095,0.099,0,0,0,0.0684932,1.3644,5000,12000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH33,1.86738,0.3355,0.099,0,0,0,0.0684932,1.3644,5000,12000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH34,2.30716,0.87,0.0125,0,0,0,0.0273973,1.3973,2000,12000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH35,1.98306,0.5459,0.0125,0,0,0,0.0273973,1.3973,2000,12000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH36,1.78836,0.3512,0.0125,0,0,0,0.0273973,1.3973,2000,12000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH37,0.67194,0.425,0.1216,0,0,0,0.0054795,0.1199,400,1000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH38,0.50704,0.2601,0.1216,0,0,0,0.0054795,0.1199,400,1000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH39,0.41584,0.1689,0.1216,0,0,0,0.0054795,0.1199,400,1000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH40,0.62384,0.489,0.0095,0,0,0,0.0054795,0.1199,400,1000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH41,0.41403,0.2833,0.0095,0,0,0,0.0013699,0.1199,100,1000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH42,0.32633,0.1956,0.0095,0,0,0,0.0013699,0.1199,100,1000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH43,0.90373,0.421,0.1204,0,0,0,0.0027397,0.3596,100,3000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
Microsoft,RH44,0.75423,0.2715,0.1204,0,0,0,0.0027397,0.3596,100,3000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
Microsoft,RH45,0.66333,0.1806,0.1204,0,0,0,0.0027397,0.3596,100,3000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
